iter: 0, x: 0.03161882449568497, y: 0.0, dldx: -2, dldy: 0, loss: 0.9378620510898636
iter: 1302, x: 0.9317120123056054, y: 0.8678314045111212, dldx: -0.04127112657340504, dldy: -0.05123581824320045, loss: 0.004669796176464479
iter: 1303, x: 0.9317923870635307, y: 0.867981492533042, dldx: -0.04121735158977394, dldy: -0.051173872687892974, loss: 0.0046588095567395805
iter: 1304, x: 0.9318726572640812, y: 0.8681313981866841, dldx: -0.04116365983529088, dldy: -0.051112011302123506, loss: 0.004647850144222492
iter: 1305, x: 0.9319528230695381, y: 0.8682811217248522, dldx: -0.04111005114729567, dldy: -0.05105023394713637, loss: 0.004636917866357796
iter: 1306, x: 0.9320328846418573, y: 0.8684306633999191, dldx: -0.04105652536084933, dldy: -0.05098854048590784, loss: 0.0046260126508038835
iter: 1307, x: 0.9321128421426749, y: 0.8685800234638232, dldx: -0.04100308231366709, dldy: -0.05092693078050381, loss: 0.004615134425432186
iter: 1308, x: 0.9321926957333033, y: 0.8687292021680725, dldx: -0.04094972184184298, dldy: -0.050865404694366845, loss: 0.004604283118326517
iter: 1309, x: 0.932272445574737, y: 0.8688781997637421, dldx: -0.040896443783954156, dldy: -0.05080396209011795, loss: 0.004593458657782316
iter: 1310, x: 0.9323520918276486, y: 0.8690270165014791, dldx: -0.04084324797695078, dldy: -0.0507426028317548, loss: 0.004582660972306002
iter: 1311, x: 0.9324316346523936, y: 0.8691756526314998, dldx: -0.04079013426001213, dldy: -0.050681326782586744, loss: 0.004571889990614216
iter: 1312, x: 0.9325110742090085, y: 0.8693241084035938, dldx: -0.040737102471182715, dldy: -0.05062013380703334, loss: 0.004561145641633154
iter: 1313, x: 0.9325904106572135, y: 0.8694723840671222, dldx: -0.04068415245035724, dldy: -0.05055902376902566, loss: 0.004550427854497876
iter: 1314, x: 0.9326696441564114, y: 0.8696204798710214, dldx: -0.040631284036373436, dldy: -0.050497996533560574, loss: 0.004539736558551596
iter: 1315, x: 0.932748774865691, y: 0.8697683960638011, dldx: -0.04057849706995542, dldy: -0.05043705196512427, loss: 0.004529071683344993
iter: 1316, x: 0.9328278029438246, y: 0.869916132893548, dldx: -0.04052579139076452, dldy: -0.05037618992926873, loss: 0.004518433158635535
iter: 1317, x: 0.9329067285492726, y: 0.8700636906079241, dldx: -0.04047316684042658, dldy: -0.05031541029099085, loss: 0.004507820914386773
iter: 1318, x: 0.9329855518401807, y: 0.8702110694541704, dldx: -0.040420623259374455, dldy: -0.05025471291641992, loss: 0.00449723488076768
iter: 1319, x: 0.9330642729743834, y: 0.8703582696791052, dldx: -0.040368160489792804, dldy: -0.05019409767124117, loss: 0.004486674988151967
iter: 1320, x: 0.9331428921094033, y: 0.8705052915291271, dldx: -0.04031577837337383, dldy: -0.05013356442189476, loss: 0.004476141167117398
iter: 1321, x: 0.9332214094024522, y: 0.8706521352502149, dldx: -0.04026347675264297, dldy: -0.05007311303486528, loss: 0.0044656333484451045
iter: 1322, x: 0.9332998250104328, y: 0.8707988010879283, dldx: -0.040211255470540955, dldy: -0.05001274337690376, loss: 0.004455151463118934
iter: 1323, x: 0.9333781390899379, y: 0.8709452892874098, dldx: -0.04015911437000623, dldy: -0.04995245531524972, loss: 0.004444695442324788
iter: 1324, x: 0.9334563517972526, y: 0.8710916000933847, dldx: -0.040107053294886105, dldy: -0.049892248717142706, loss: 0.004434265217449922
iter: 1325, x: 0.9335344632883542, y: 0.8712377337501628, dldx: -0.04005507208902, dldy: -0.04983212345031074, loss: 0.004423860720082291
iter: 1326, x: 0.9336124737189136, y: 0.8713836905016383, dldx: -0.0400031705970261, dldy: -0.04977207938254846, loss: 0.00441348188200992
iter: 1327, x: 0.9336903832442955, y: 0.8715294705912922, dldx: -0.0399513486634271, dldy: -0.049712116382183424, loss: 0.004403128635220196
iter: 1328, x: 0.9337681920195602, y: 0.8716750742621914, dldx: -0.0398996061337684, dldy: -0.04965223431747656, loss: 0.004392800911899228
iter: 1329, x: 0.9338459001994627, y: 0.8718205017569913, dldx: -0.039847942853203366, dldy: -0.04959243305737715, loss: 0.004382498644431215
iter: 1330, x: 0.933923507938455, y: 0.8719657533179358, dldx: -0.03979635866802836, dldy: -0.049532712470701235, loss: 0.0043722217653977685
iter: 1331, x: 0.9340010153906867, y: 0.872110829186858, dldx: -0.03974485342455791, dldy: -0.04947307242673116, loss: 0.004361970207577265
iter: 1332, x: 0.9340784227100044, y: 0.8722557296051822, dldx: -0.039693426969247006, dldy: -0.04941351279514894, loss: 0.004351743903944213
iter: 1333, x: 0.9341557300499547, y: 0.8724004548139231, dldx: -0.03964207914968598, dldy: -0.049354033445503376, loss: 0.004341542787668583
iter: 1334, x: 0.9342329375637825, y: 0.8725450050536889, dldx: -0.03959080981289381, dldy: -0.04929463424812042, loss: 0.004331366792115196
iter: 1335, x: 0.9343100454044341, y: 0.8726893805646799, dldx: -0.039539618807269486, dldy: -0.04923531507305956, loss: 0.004321215850843056
iter: 1336, x: 0.9343870537245561, y: 0.8728335815866913, dldx: -0.03948850598063541, dldy: -0.04917607579115746, loss: 0.004311089897604716
iter: 1337, x: 0.9344639626764978, y: 0.8729776083591124, dldx: -0.03943747118210576, dldy: -0.04911691627302872, loss: 0.004300988866345678
iter: 1338, x: 0.9345407724123097, y: 0.8731214611209296, dldx: -0.039386514260088865, dldy: -0.049057836390131726, loss: 0.004290912691203698
iter: 1339, x: 0.9346174830837476, y: 0.8732651401107244, dldx: -0.03933563506490327, dldy: -0.04899883601336974, loss: 0.004280861306508211
iter: 1340, x: 0.9346940948422692, y: 0.8734086455666779, dldx: -0.039284833445283274, dldy: -0.04893991501495609, loss: 0.004270834646779677
iter: 1341, x: 0.9347706078390393, y: 0.8735519777265675, dldx: -0.03923410925249296, dldy: -0.048881073266215935, loss: 0.004260832646728952
iter: 1342, x: 0.9348470222249261, y: 0.8736951368277722, dldx: -0.03918346233595682, dldy: -0.04882231063991771, loss: 0.004250855241256675
iter: 1343, x: 0.9349233381505064, y: 0.8738381231072694, dldx: -0.03913289254779133, dldy: -0.04876362700785286, loss: 0.0042409023654526486
iter: 1344, x: 0.934999555766062, y: 0.8739809368016391, dldx: -0.03908239973806017, dldy: -0.048705022243367146, loss: 0.004230973954595209
iter: 1345, x: 0.9350756752215842, y: 0.8741235781470622, dldx: -0.03903198375951439, dldy: -0.04864649621882933, loss: 0.0042210699441506076
iter: 1346, x: 0.9351516966667717, y: 0.8742660473793235, dldx: -0.03898164446338781, dldy: -0.04858804880787382, loss: 0.004211190269772415
iter: 1347, x: 0.9352276202510335, y: 0.8744083447338103, dldx: -0.03893138170268194, dldy: -0.04852967988364654, loss: 0.004201334867300903
iter: 1348, x: 0.9353034461234876, y: 0.874550470445516, dldx: -0.038881195329583534, dldy: -0.04847138932018158, loss: 0.004191503672762405
iter: 1349, x: 0.935379174432964, y: 0.8746924247490382, dldx: -0.038831085197875495, dldy: -0.04841317699111336, loss: 0.00418169662236876
iter: 1350, x: 0.9354548053280031, y: 0.8748342078785817, dldx: -0.038781051160396485, dldy: -0.04835504277103109, loss: 0.004171913652516663
iter: 1351, x: 0.9355303389568584, y: 0.8749758200679577, dldx: -0.0387310930716601, dldy: -0.04829698653407988, loss: 0.004162154699787091
iter: 1352, x: 0.9356057754674956, y: 0.8751172615505866, dldx: -0.03868121078527213, dldy: -0.04823900815533744, loss: 0.004152419700944685
iter: 1353, x: 0.9356811150075951, y: 0.8752585325594961, dldx: -0.038631404156508994, dldy: -0.04818110750943738, loss: 0.004142708592937155
iter: 1354, x: 0.9357563577245503, y: 0.8753996333273255, dldx: -0.03858167303952595, dldy: -0.04812328447205694, loss: 0.004133021312894692
iter: 1355, x: 0.9358315037654715, y: 0.8755405640863229, dldx: -0.038532017290519374, dldy: -0.0480655389182294, loss: 0.004123357798129371
iter: 1356, x: 0.935906553277183, y: 0.8756813250683494, dldx: -0.038482436764268185, dldy: -0.04800787072418711, loss: 0.0041137179861345415
iter: 1357, x: 0.9359815064062276, y: 0.875821916504877, dldx: -0.03843293131775423, dldy: -0.04795027976542965, loss: 0.004104101814584266
iter: 1358, x: 0.9360563632988631, y: 0.8759623386269924, dldx: -0.038383500806245585, dldy: -0.04789276591881109, loss: 0.004094509221332717
iter: 1359, x: 0.9361311241010679, y: 0.8761025916653943, dldx: -0.03833414508775057, dldy: -0.04783532906016408, loss: 0.004084940144413593
iter: 1360, x: 0.9362057889585365, y: 0.8762426758503984, dldx: -0.03828486401805886, dldy: -0.047777969066942205, loss: 0.004075394522039535
iter: 1361, x: 0.9362803580166851, y: 0.876382591411934, dldx: -0.03823565745590435, dldy: -0.047720685815466624, loss: 0.004065872292601542
iter: 1362, x: 0.936354831420648, y: 0.8765223385795485, dldx: -0.038186525257963816, dldy: -0.047663479183590596, loss: 0.00405637339466841
iter: 1363, x: 0.9364292093152822, y: 0.8766619175824053, dldx: -0.0381374672833128, dldy: -0.047606349048323615, loss: 0.004046897766986135
iter: 1364, x: 0.9365034918451643, y: 0.8768013286492871, dldx: -0.03808848338963139, dldy: -0.04754929528785201, loss: 0.00403744534847734
iter: 1365, x: 0.9365776791545951, y: 0.8769405720085943, dldx: -0.0380395734365772, dldy: -0.04749231777974039, loss: 0.00402801607824072
iter: 1366, x: 0.9366517713875961, y: 0.8770796478883486, dldx: -0.03799073728249125, dldy: -0.04743541640268578, loss: 0.004018609895550444
iter: 1367, x: 0.9367257686879148, y: 0.8772185565161903, dldx: -0.03794197478797946, dldy: -0.047378591034608064, loss: 0.004009226739855635
iter: 1368, x: 0.9367996711990203, y: 0.8773572981193833, dldx: -0.037893285811659835, dldy: -0.04732184155491481, loss: 0.003999866550779736
iter: 1369, x: 0.9368734790641096, y: 0.8774958729248118, dldx: -0.037844670215161025, dldy: -0.047265167841836764, loss: 0.0039905292681200015
iter: 1370, x: 0.9369471924261022, y: 0.8776342811589848, dldx: -0.03779612785761852, dldy: -0.04720856977535881, loss: 0.003981214831846902
iter: 1371, x: 0.9370208114276474, y: 0.877772523048033, dldx: -0.037747658601466685, dldy: -0.047152047234133576, loss: 0.003971923182103604
iter: 1372, x: 0.9370943362111176, y: 0.8779105988177144, dldx: -0.03769926230630831, dldy: -0.04709560009874547, loss: 0.0039626542592053615
iter: 1373, x: 0.937167766918617, y: 0.8780485086934096, dldx: -0.03765093883562472, dldy: -0.04703922824813578, loss: 0.003953408003639001
iter: 1374, x: 0.9372411036919742, y: 0.8781862529001284, dldx: -0.03760268804935178, dldy: -0.04698293156355504, loss: 0.003944184356062336
iter: 1375, x: 0.9373143466727508, y: 0.8783238316625046, dldx: -0.03755450981184219, dldy: -0.04692670992432202, loss: 0.003934983257303643
iter: 1376, x: 0.9373874960022339, y: 0.8784612452048031, dldx: -0.03750640398360634, dldy: -0.04687056321222016, loss: 0.003925804648361109
iter: 1377, x: 0.9374605518214454, y: 0.8785984937509141, dldx: -0.03745837042973492, dldy: -0.04681449130701232, loss: 0.003916648470402251
iter: 1378, x: 0.9375335142711338, y: 0.8787355775243606, dldx: -0.037410409011428974, dldy: -0.04675849409094823, loss: 0.003907514664763424
iter: 1379, x: 0.9376063834917837, y: 0.8788724967482927, dldx: -0.03736251959429973, dldy: -0.046702571444345864, loss: 0.003898403172949221
iter: 1380, x: 0.9376791596236081, y: 0.8790092516454945, dldx: -0.03731470204043924, dldy: -0.04664672324981023, loss: 0.0038893139366319713
iter: 1381, x: 0.9377518428065563, y: 0.8791458424383791, dldx: -0.037266956215803254, dldy: -0.046590949388303216, loss: 0.003880246897651196
iter: 1382, x: 0.9378244331803088, y: 0.8792822693489948, dldx: -0.03721928198365873, dldy: -0.04653524974262968, loss: 0.003871201998013047
iter: 1383, x: 0.9378969308842824, y: 0.8794185325990213, dldx: -0.03717167921000544, dldy: -0.04647962419455087, loss: 0.003862179179889798
iter: 1384, x: 0.9379693360576274, y: 0.8795546324097736, dldx: -0.03712414775935978, dldy: -0.04642407262702708, loss: 0.003853178385619293
iter: 1385, x: 0.938041648839231, y: 0.8796905690022013, dldx: -0.037076687497840544, dldy: -0.0463685949225745, loss: 0.003844199557704419
iter: 1386, x: 0.9381138693677159, y: 0.8798263425968899, dldx: -0.037029298291080065, dldy: -0.04631319096437547, loss: 0.0038352426388125914
iter: 1387, x: 0.9381859977814421, y: 0.8799619534140611, dldx: -0.03698198000547455, dldy: -0.046257860635612325, loss: 0.0038263075717752033
iter: 1388, x: 0.9382580342185071, y: 0.8800974016735743, dldx: -0.0369347325075972, dldy: -0.046202603819778254, loss: 0.003817394299587111
iter: 1389, x: 0.938329978816747, y: 0.8802326875949265, dldx: -0.036887555664405144, dldy: -0.0461474204005663, loss: 0.003808502765406116
iter: 1390, x: 0.938401831713736, y: 0.8803678113972542, dldx: -0.0368404493428615, dldy: -0.04609231026206917, loss: 0.003799632912552417
iter: 1391, x: 0.9384735930467893, y: 0.8805027732993325, dldx: -0.03679341341110215, dldy: -0.04603727328815754, loss: 0.003790784684508126
iter: 1392, x: 0.9385452629529606, y: 0.880637573519578, dldx: -0.03674644773622111, dldy: -0.04598230936365688, loss: 0.003781958024916727
iter: 1393, x: 0.9386168415690459, y: 0.8807722122760475, dldx: -0.03669955218723299, dldy: -0.04592741837277092, loss: 0.00377315287758256
iter: 1394, x: 0.9386883290315814, y: 0.8809066897864405, dldx: -0.03665272663189703, dldy: -0.04587260020076922, loss: 0.0037643691864703206
iter: 1395, x: 0.9387597254768466, y: 0.8810410062680981, dldx: -0.036605970939722385, dldy: -0.04581785473238842, loss: 0.0037556068957045256
iter: 1396, x: 0.9388310310408626, y: 0.8811751619380059, dldx: -0.03655928497929256, dldy: -0.04576318185325334, loss: 0.003746865949569032
iter: 1397, x: 0.9389022458593951, y: 0.8813091570127929, dldx: -0.036512668620561295, dldy: -0.04570858144865575, loss: 0.0037381462925064855
iter: 1398, x: 0.9389733700679525, y: 0.8814429917087335, dldx: -0.03646612173284461, dldy: -0.04565405340462014, loss: 0.0037294478691178557
iter: 1399, x: 0.9390444038017889, y: 0.8815766662417474, dldx: -0.036419644186741346, dldy: -0.04559959760688237, loss: 0.0037207706241619157
iter: 1400, x: 0.9391153471959027, y: 0.8817101808274009, dldx: -0.03637323585212532, dldy: -0.04554521394195543, loss: 0.00371211450255473
iter: 1401, x: 0.9391862003850394, y: 0.8818435356809073, dldx: -0.0363268966002742, dldy: -0.04549090229599706, loss: 0.0037034794493691512
iter: 1402, x: 0.9392569635036894, y: 0.8819767310171283, dldx: -0.03628062630161105, dldy: -0.045436662556008756, loss: 0.0036948654098343573
iter: 1403, x: 0.9393276366860918, y: 0.8821097670505732, dldx: -0.03623442482816841, dldy: -0.045382494608525725, loss: 0.0036862723293352878
iter: 1404, x: 0.9393982200662319, y: 0.882242643995402, dldx: -0.03618829205091058, dldy: -0.04532839834103797, loss: 0.0036777001534122173
iter: 1405, x: 0.9394687137778449, y: 0.8823753620654236, dldx: -0.03614222784249127, dldy: -0.04527437364052478, loss: 0.0036691488277602008
iter: 1406, x: 0.9395391179544135, y: 0.8825079214740987, dldx: -0.03609623207445016, dldy: -0.04522042039494245, loss: 0.0036606182982286363
iter: 1407, x: 0.9396094327291711, y: 0.882640322434539, dldx: -0.03605030462005429, dldy: -0.04516653849171437, loss: 0.00365210851082072
iter: 1408, x: 0.9396796582351004, y: 0.8827725651595091, dldx: -0.03600444535166157, dldy: -0.045112727819129894, loss: 0.0036436194116930025
iter: 1409, x: 0.9397497946049356, y: 0.8829046498614257, dldx: -0.03595865414289352, dldy: -0.045058988265189726, loss: 0.0036351509471548803
iter: 1410, x: 0.9398198419711615, y: 0.8830365767523604, dldx: -0.03591293086679337, dldy: -0.045005319718582903, loss: 0.003626703063668108
iter: 1411, x: 0.9398898004660159, y: 0.8831683460440384, dldx: -0.035867275397621995, dldy: -0.044951722067732014, loss: 0.003618275707846319
iter: 1412, x: 0.9399596702214882, y: 0.8832999579478408, dldx: -0.03582168760905795, dldy: -0.04489819520174798, loss: 0.0036098688264545524
iter: 1413, x: 0.9400294513693215, y: 0.8834314126748043, dldx: -0.035776167375743004, dldy: -0.0448447390096085, loss: 0.0036014823664087523
iter: 1414, x: 0.9400991440410126, y: 0.8835627104356224, dldx: -0.03573071457235989, dldy: -0.04479135338064655, loss: 0.0035931162747753083
iter: 1415, x: 0.9401687483678127, y: 0.8836938514406458, dldx: -0.035685329073881514, dldy: -0.04473803820441713, loss: 0.0035847704987705775
iter: 1416, x: 0.9402382644807279, y: 0.8838248358998838, dldx: -0.03564001075548541, dldy: -0.044684793370741716, loss: 0.0035764449857603915
iter: 1417, x: 0.9403076925105198, y: 0.883955664023004, dldx: -0.03559475949296989, dldy: -0.04463161876948618, loss: 0.0035681396832596053
iter: 1418, x: 0.9403770325877066, y: 0.8840863360193336, dldx: -0.03554957516216681, dldy: -0.044578514290871674, loss: 0.0035598545389316084
iter: 1419, x: 0.9404462848425624, y: 0.8842168520978606, dldx: -0.03550445763910673, dldy: -0.044525479825385794, loss: 0.0035515895005878637
iter: 1420, x: 0.9405154494051197, y: 0.8843472124672331, dldx: -0.03545940680056109, dldy: -0.04447251526349394, loss: 0.0035433445161874486
iter: 1421, x: 0.9405845264051678, y: 0.8844774173357618, dldx: -0.03541442252295261, dldy: -0.044419620496216616, loss: 0.003535119533836564
iter: 1422, x: 0.9406535159722555, y: 0.884607466911419, dldx: -0.0353695046837339, dldy: -0.0443667954143967, loss: 0.003526914501788074
iter: 1423, x: 0.9407224182356901, y: 0.8847373614018406, dldx: -0.03532465315992091, dldy: -0.04431403990947658, loss: 0.003518729368441081
iter: 1424, x: 0.9407912333245386, y: 0.884867101014326, dldx: -0.03527986782934736, dldy: -0.04426135387283203, loss: 0.0035105640823404113
iter: 1425, x: 0.9408599613676286, y: 0.884996685955839, dldx: -0.03523514857003414, dldy: -0.0442087371961053, loss: 0.0035024185921761807
iter: 1426, x: 0.9409286024935479, y: 0.8851261164330091, dldx: -0.03519049525997853, dldy: -0.04415618977131608, loss: 0.003494292846783347
iter: 1427, x: 0.9409971568306464, y: 0.8852553926521309, dldx: -0.03514590777798984, dldy: -0.044103711490417474, loss: 0.0034861867951412203
iter: 1428, x: 0.9410656245070356, y: 0.8853845148191664, dldx: -0.035101386002640456, dldy: -0.044051302245851076, loss: 0.003478100386373043
iter: 1429, x: 0.9411340056505894, y: 0.8855134831397441, dldx: -0.03505692981310174, dldy: -0.04399896193010289, loss: 0.003470033569745519
iter: 1430, x: 0.9412023003889449, y: 0.885642297819161, dldx: -0.035012539088765324, dldy: -0.04394669043590316, loss: 0.0034619862946683533
iter: 1431, x: 0.9412705088495033, y: 0.8857709590623825, dldx: -0.0349682137094085, dldy: -0.04389448765613757, loss: 0.0034539585106938314
iter: 1432, x: 0.9413386311594293, y: 0.8858994670740433, dldx: -0.03492395355477412, dldy: -0.043842353484069285, loss: 0.0034459501675163312
iter: 1433, x: 0.941406667445653, y: 0.8860278220584482, dldx: -0.03487975850532207, dldy: -0.043790287812939255, loss: 0.003437961214971918
iter: 1434, x: 0.9414746178348696, y: 0.8861560242195728, dldx: -0.034835628441348535, dldy: -0.04373829053643252, loss: 0.003429991603037858
iter: 1435, x: 0.9415424824535404, y: 0.8862840737610638, dldx: -0.03479156324390502, dldy: -0.04368636154818972, loss: 0.0034220412818322106
iter: 1436, x: 0.9416102614278928, y: 0.8864119708862402, dldx: -0.034747562793791834, dldy: -0.04363450074233999, loss: 0.003414110201613359
iter: 1437, x: 0.941677954883922, y: 0.8865397157980935, dldx: -0.034703626972728885, dldy: -0.04358270801287922, loss: 0.0034061983127795866
iter: 1438, x: 0.9417455629473896, y: 0.8866673086992892, dldx: -0.034659755661845815, dldy: -0.04353098325446947, loss: 0.003398305565868629
iter: 1439, x: 0.9418130857438269, y: 0.8867947497921658, dldx: -0.0346159487437752, dldy: -0.043479326361328674, loss: 0.0033904319115572426
iter: 1440, x: 0.9418805233985322, y: 0.8869220392787377, dldx: -0.034572206099927075, dldy: -0.04342773722867399, loss: 0.003382577300660765
iter: 1441, x: 0.9419478760365749, y: 0.8870491773606937, dldx: -0.03452852761363015, dldy: -0.043376215751056435, loss: 0.0033747416841326816
iter: 1442, x: 0.9420151437827923, y: 0.8871761642393998, dldx: -0.03448491316665152, dldy: -0.04332476182420386, loss: 0.0033669250130641936
iter: 1443, x: 0.9420823267617937, y: 0.8873030001158977, dldx: -0.034441362643009024, dldy: -0.04327337534300035, loss: 0.0033591272386837754
iter: 1444, x: 0.9421494250979581, y: 0.8874296851909074, dldx: -0.0343978759252388, dldy: -0.04322205620346242, loss: 0.0033513483123567772
iter: 1445, x: 0.9422164389154367, y: 0.8875562196648262, dldx: -0.034354452897454146, dldy: -0.04317080430111808, loss: 0.003343588185584948
iter: 1446, x: 0.9422833683381525, y: 0.8876826037377308, dldx: -0.034311093443205, dldy: -0.043119619532139275, loss: 0.003335846810006049
iter: 1447, x: 0.9423502134898009, y: 0.887808837609377, dldx: -0.03426779744665076, dldy: -0.04306850179272015, loss: 0.0033281241373934204
iter: 1448, x: 0.9424169744938502, y: 0.8879349214792008, dldx: -0.034224564792222884, dldy: -0.04301745097925469, loss: 0.0033204201196555382
iter: 1449, x: 0.9424836514735428, y: 0.8880608555463186, dldx: -0.03418139536470692, dldy: -0.04296646698829232, loss: 0.0033127347088356238
iter: 1450, x: 0.9425502445518948, y: 0.8881866400095288, dldx: -0.03413828904877991, dldy: -0.04291554971678213, loss: 0.0033050678571111885
iter: 1451, x: 0.9426167538516974, y: 0.8883122750673113, dldx: -0.03409524572993078, dldy: -0.04286469906158441, loss: 0.0032974195167936367
iter: 1452, x: 0.9426831794955165, y: 0.8884377609178288, dldx: -0.03405226529336851, dldy: -0.042813914920047935, loss: 0.003289789640327846
iter: 1453, x: 0.9427495216056941, y: 0.8885630977589275, dldx: -0.03400934762502704, dldy: -0.042763197189477076, loss: 0.0032821781802917405
iter: 1454, x: 0.9428157803043484, y: 0.8886882857881375, dldx: -0.03396649261080849, dldy: -0.042712545767531473, loss: 0.003274585089395892
iter: 1455, x: 0.9428819557133743, y: 0.8888133252026734, dldx: -0.03392370013704306, dldy: -0.04266196055198179, loss: 0.003267010320483096
iter: 1456, x: 0.9429480479544442, y: 0.8889382161994352, dldx: -0.033880970090277435, dldy: -0.04261144144082074, loss: 0.0032594538265279553
iter: 1457, x: 0.9430140571490081, y: 0.8890629589750091, dldx: -0.03383830235718917, dldy: -0.04256098833230748, loss: 0.0032519155606364784
iter: 1458, x: 0.9430799834182947, y: 0.8891875537256672, dldx: -0.03379569682504664, dldy: -0.04251060112472338, loss: 0.003244395476045674
iter: 1459, x: 0.9431458268833112, y: 0.8893120006473693, dldx: -0.03375315338095222, dldy: -0.04246027971677169, loss: 0.003236893526123128
iter: 1460, x: 0.9432115876648447, y: 0.8894362999357627, dldx: -0.03371067191276353, dldy: -0.04241002400708904, loss: 0.0032294096643666207
iter: 1461, x: 0.9432772658834614, y: 0.8895604517861838, dldx: -0.03366825230791702, dldy: -0.042359833894867194, loss: 0.003221943844403695
iter: 1462, x: 0.9433428616595095, y: 0.8896844563936571, dldx: -0.03362589445523077, dldy: -0.04230970927889821, loss: 0.0032144960199912654
iter: 1463, x: 0.943408375113116, y: 0.8898083139528983, dldx: -0.03358359824204868, dldy: -0.042259650059084386, loss: 0.0032070661450152253
iter: 1464, x: 0.943473806364192, y: 0.8899320246583113, dldx: -0.0335413635582688, dldy: -0.042209656134306606, loss: 0.0031996541734900415
iter: 1465, x: 0.9435391555324274, y: 0.8900555887039938, dldx: -0.03349919029130413, dldy: -0.04215972740508889, loss: 0.0031922600595583467
iter: 1466, x: 0.9436044227372982, y: 0.8901790062837321, dldx: -0.03345707833195828, dldy: -0.04210986377048975, loss: 0.0031848837574905415
iter: 1467, x: 0.94366960809806, y: 0.8903022775910077, dldx: -0.03341502756795825, dldy: -0.04206006513152172, loss: 0.003177525221684406
iter: 1468, x: 0.9437347117337549, y: 0.8904254028189921, dldx: -0.03337303789050282, dldy: -0.042010331387687394, loss: 0.003170184406664724
iter: 1469, x: 0.9437997337632063, y: 0.8905483821605531, dldx: -0.03333110918804702, dldy: -0.04196066244026575, loss: 0.0031628612670828423
iter: 1470, x: 0.9438646743050247, y: 0.8906712158082501, dldx: -0.03328924135222043, dldy: -0.04191105818918128, loss: 0.0031555557577163085
iter: 1471, x: 0.9439295334776034, y: 0.8907939039543394, dldx: -0.03324743427207283, dldy: -0.04186151853604603, loss: 0.003148267833468496
iter: 1472, x: 0.9439943113991233, y: 0.8909164467907709, dldx: -0.03320568783944863, dldy: -0.04181204338131739, loss: 0.0031409974493681785
iter: 1473, x: 0.9440590081875491, y: 0.8910388445091919, dldx: -0.03316400194423856, dldy: -0.04176263262680724, loss: 0.0031337445605691613
iter: 1474, x: 0.9441236239606345, y: 0.8911610973009448, dldx: -0.03312237647870475, dldy: -0.04171328617339487, loss: 0.0031265091223498884
iter: 1475, x: 0.9441881588359178, y: 0.8912832053570712, dldx: -0.033080811333068366, dldy: -0.04166400392335845, loss: 0.0031192910901130778
iter: 1476, x: 0.9442526129307273, y: 0.891405168868308, dldx: -0.03303930640033957, dldy: -0.04161478577782152, loss: 0.0031120904193853087
iter: 1477, x: 0.9443169863621765, y: 0.8915269880250933, dldx: -0.03299786157097975, dldy: -0.04156563163957294, loss: 0.0031049070658166456
iter: 1478, x: 0.9443812792471707, y: 0.8916486630175614, dldx: -0.032956476738782256, dldy: -0.04151654140995831, loss: 0.0030977409851802814
iter: 1479, x: 0.9444454917024009, y: 0.891770194035549, dldx: -0.03291515179448452, dldy: -0.041467514992254983, loss: 0.003090592133372123
iter: 1480, x: 0.9445096238443508, y: 0.8918915812685905, dldx: -0.0328738866324472, dldy: -0.04141855228814162, loss: 0.0030834604664104325
iter: 1481, x: 0.9445736757892906, y: 0.8920128249059235, dldx: -0.03283268114384519, dldy: -0.041369653201295264, loss: 0.0030763459404354572
iter: 1482, x: 0.944637647653285, y: 0.8921339251364847, dldx: -0.032791535223684526, dldy: -0.04132081763368323, loss: 0.0030692485117090242
iter: 1483, x: 0.9447015395521855, y: 0.8922548821489154, dldx: -0.03275044876352934, dldy: -0.04127204548940444, loss: 0.0030621681366141953
iter: 1484, x: 0.944765351601639, y: 0.8923756961315568, dldx: -0.03270942165881442, dldy: -0.041223336670825894, loss: 0.003055104771654883
iter: 1485, x: 0.9448290839170808, y: 0.8924963672724561, dldx: -0.03266845380169753, dldy: -0.041174691082357384, loss: 0.003048058373455473
iter: 1486, x: 0.9448927366137416, y: 0.8926168957593619, dldx: -0.03262754508799397, dldy: -0.04112610862678778, loss: 0.0030410288987604644
iter: 1487, x: 0.9449563098066426, y: 0.8927372817797293, dldx: -0.03258669541057503, dldy: -0.04107758920877114, loss: 0.003034016304434086
iter: 1488, x: 0.9450198036106005, y: 0.8928575255207166, dldx: -0.03254590466542026, dldy: -0.041029132731629225, loss: 0.0030270205474599477
iter: 1489, x: 0.9450832181402237, y: 0.8929776271691895, dldx: -0.03250517274615049, dldy: -0.04098073910023814, loss: 0.0030200415849406595
iter: 1490, x: 0.945146553509917, y: 0.8930975869117183, dldx: -0.03246449954894566, dldy: -0.04093240821843036, loss: 0.0030130793740974554
iter: 1491, x: 0.9452098098338784, y: 0.8932174049345815, dldx: -0.03242388496825391, dldy: -0.040884139991259616, loss: 0.0030061338722698534
iter: 1492, x: 0.9452729872261025, y: 0.8933370814237634, dldx: -0.03238332890057544, dldy: -0.040835934323002476, loss: 0.0029992050369152955
iter: 1493, x: 0.945336085800378, y: 0.8934566165649585, dldx: -0.03234283124059177, dldy: -0.04078779111920117, loss: 0.0029922928256087434
iter: 1494, x: 0.9453991056702922, y: 0.8935760105435671, dldx: -0.032302391885790135, dldy: -0.040739710284221076, loss: 0.0029853971960423736
